,ThreadlineId,StartTime,EndTime,FaultLevel,FaultTypeName
7476,143000094,2023-06-14 14:28:59.600,2023-06-14 14:32:44.600,2,Short Doff - Restring
7477,143000116,2023-06-14 14:29:01.000,2023-06-14 14:44:23.400,1,Amp Package Shift
7478,143000099,2023-06-14 14:29:05.200,2023-06-14 14:32:45.200,2,Short Doff - Restring
7479,143000098,2023-06-14 14:29:05.200,2023-06-14 14:32:50.200,2,Short Doff - Restring
7480,143000117,2023-06-14 14:29:33.200,2023-06-14 14:44:23.400,2,Amp Mag Drift
7481,143000116,2023-06-14 14:29:33.200,2023-06-14 14:44:23.400,2,Amp Mag Drift
7482,143000113,2023-06-14 14:29:37.600,2023-06-14 14:44:28.800,2,Amp Mag Drift
7483,143000112,2023-06-14 14:29:37.600,2023-06-14 14:44:28.800,2,Amp Mag Drift
7484,143000095,2023-06-14 14:29:44.800,2023-06-14 14:32:14.800,2,Wound Loop
7485,143000058,2023-06-14 14:30:16.800,2023-06-14 14:49:41.000,1,Process Instability Amp Mag (Package)
7486,143000063,2023-06-14 14:30:21.200,2023-06-14 14:49:46.200,1,Process Instability Amp Mag (Package)
7487,143000094,2023-06-14 14:30:26.600,2023-06-14 14:30:31.600,2,Wound Loop
7488,143000167,2023-06-14 14:31:59.000,2023-06-14 14:47:22.200,1,Amp Package Shift
7489,143000171,2023-06-14 14:33:09.200,2023-06-14 14:33:14.200,2,Slack Knot
7490,143000095,2023-06-14 14:33:44.800,2023-06-14 14:47:44.800,2,Step Change Amp Mag
7491,143000094,2023-06-14 14:33:44.800,2023-06-14 14:47:44.800,2,Step Change Amp Mag
7492,143000099,2023-06-14 14:33:50.000,2023-06-14 14:47:50.000,2,Step Change Amp Mag
7493,143000098,2023-06-14 14:33:50.400,2023-06-14 14:47:50.400,2,Step Change Amp Mag
7494,143000068,2023-06-14 14:34:31.000,2023-06-14 14:53:46.000,1,Amp Package Shift
7495,143000077,2023-06-14 14:34:47.800,2023-06-14 14:54:10.200,2,Process Instability Amp Mag (Package)
7496,143000076,2023-06-14 14:34:47.800,2023-06-14 14:54:10.200,1,Process Instability Amp Mag (Package)
7497,143000108,2023-06-14 14:34:49.000,2023-06-14 14:36:49.000,1,Amp Mag Drift Within Package 
7498,143000081,2023-06-14 14:34:51.400,2023-06-14 14:54:16.400,2,Process Instability Amp Mag (Package)
7499,143000080,2023-06-14 14:34:51.400,2023-06-14 14:54:16.400,1,Process Instability Amp Mag (Package)
7500,143000180,2023-06-14 14:38:11.600,2023-06-14 14:53:46.400,1,Amp Package Shift
7501,143000179,2023-06-14 14:38:11.600,2023-06-14 14:53:46.400,1,Amp Package Shift
7502,143000176,2023-06-14 14:38:27.600,2023-06-14 14:54:01.800,1,Amp Package Shift
7503,143000175,2023-06-14 14:38:27.600,2023-06-14 14:54:01.800,1,Amp Package Shift
7504,143000180,2023-06-14 14:38:43.800,2023-06-14 14:53:46.400,2,Amp Mag Drift
7505,143000179,2023-06-14 14:38:43.800,2023-06-14 14:53:46.400,2,Amp Mag Drift
7506,143000176,2023-06-14 14:38:59.800,2023-06-14 14:54:01.800,2,Amp Mag Drift
7507,143000175,2023-06-14 14:38:59.800,2023-06-14 14:54:01.800,2,Amp Mag Drift
7508,143000005,2023-06-14 14:41:51.000,2023-06-14 14:47:27.000,2,Bundle R
7509,143000008,2023-06-14 14:42:20.200,2023-06-14 14:47:26.400,2,Amp Mag Drift
7510,143000139,2023-06-14 14:42:23.800,2023-06-14 14:42:33.800,2,Winder Issue
7511,143000116,2023-06-14 14:44:41.600,2023-06-14 15:00:05.400,1,Amp Package Shift
7512,143000018,2023-06-14 14:45:06.400,2023-06-14 14:47:15.400,2,Amp Mag Drift
7513,143000017,2023-06-14 14:45:06.400,2023-06-14 14:47:15.400,2,Amp Mag Drift
7514,143000013,2023-06-14 14:45:09.800,2023-06-14 14:47:25.200,2,Amp Mag Drift
7515,143000117,2023-06-14 14:45:13.800,2023-06-14 15:00:05.400,2,Amp Mag Drift
7516,143000116,2023-06-14 14:45:13.800,2023-06-14 15:00:05.400,2,Amp Mag Drift
7517,143000113,2023-06-14 14:45:20.800,2023-06-14 15:00:11.000,2,Amp Mag Drift
7518,143000112,2023-06-14 14:45:20.800,2023-06-14 15:00:11.000,2,Amp Mag Drift
7519,143000107,2023-06-14 14:46:01.600,2023-06-14 14:46:11.600,2,Winder Issue
7520,143000167,2023-06-14 14:47:40.600,2023-06-14 15:03:04.000,1,Amp Package Shift
7521,143000166,2023-06-14 14:47:40.600,2023-06-14 15:03:04.000,1,Amp Package Shift
7522,143000018,2023-06-14 14:47:52.800,2023-06-14 15:06:17.600,2,Process Instability Amp Mag (Package)
7523,143000017,2023-06-14 14:47:52.800,2023-06-14 15:06:17.600,2,Process Instability Amp Mag (Package)
7524,143000014,2023-06-14 14:48:02.600,2023-06-14 15:06:27.600,2,Process Instability Amp Mag (Package)
7525,143000013,2023-06-14 14:48:02.600,2023-06-14 15:06:27.600,2,Process Instability Amp Mag (Package)
7526,143000059,2023-06-14 14:50:28.200,2023-06-14 15:09:52.400,1,Process Instability Amp Mag (Package)
7527,143000058,2023-06-14 14:50:28.200,2023-06-14 15:09:52.400,2,Process Instability Amp Mag (Package)
7528,143000063,2023-06-14 14:50:33.400,2023-06-14 15:09:58.400,2,Process Instability Amp Mag (Package)
7529,143000062,2023-06-14 14:50:33.400,2023-06-14 15:09:58.400,1,Process Instability Amp Mag (Package)
7530,143000095,2023-06-14 14:50:41.200,2023-06-14 15:12:14.000,1,Amp Package Shift
7531,143000094,2023-06-14 14:50:41.200,2023-06-14 15:12:14.000,1,Amp Package Shift
7532,143000099,2023-06-14 14:50:51.000,2023-06-14 15:12:23.800,1,Amp Package Shift
7533,143000098,2023-06-14 14:50:51.000,2023-06-14 15:12:23.800,1,Amp Package Shift
7534,143000095,2023-06-14 14:50:51.400,2023-06-14 14:50:56.400,2,Wound Loop
7535,143000068,2023-06-14 14:51:03.200,2023-06-14 14:53:03.200,1,Amp Mag Drift Within Package 
7536,143000180,2023-06-14 14:54:36.200,2023-06-14 15:09:39.400,2,Amp Mag Drift
7537,143000179,2023-06-14 14:54:36.200,2023-06-14 15:09:39.400,2,Amp Mag Drift
7538,143000176,2023-06-14 14:54:51.800,2023-06-14 15:09:54.800,2,Amp Mag Drift
7539,143000175,2023-06-14 14:54:51.800,2023-06-14 15:09:54.800,2,Amp Mag Drift
7540,143000077,2023-06-14 14:54:59.600,2023-06-14 15:14:22.000,1,Process Instability Amp Mag (Package)
7541,143000081,2023-06-14 14:55:03.600,2023-06-14 15:14:28.600,1,Process Instability Amp Mag (Package)
7542,143000112,2023-06-14 14:58:08.800,2023-06-14 14:58:13.800,2,Wound Loop
7543,143000116,2023-06-14 14:58:11.800,2023-06-14 14:58:16.800,2,Slack Knot
7544,143000125,2023-06-14 15:00:48.600,2023-06-14 15:01:48.600,2,Low Tack
7545,143000121,2023-06-14 15:01:00.000,2023-06-14 15:02:00.000,2,Low Tack
7546,143000126,2023-06-14 15:01:03.600,2023-06-14 15:04:43.600,2,Short Doff - Restring
7547,143000125,2023-06-14 15:01:03.600,2023-06-14 15:04:48.600,2,Short Doff - Restring
7548,143000122,2023-06-14 15:01:15.000,2023-06-14 15:05:00.000,2,Short Doff - Restring
7549,143000121,2023-06-14 15:01:15.000,2023-06-14 15:05:00.000,2,Short Doff - Restring
7550,143000167,2023-06-14 15:03:23.400,2023-06-14 15:18:46.200,1,Amp Package Shift
7551,143000166,2023-06-14 15:03:23.400,2023-06-14 15:18:46.200,1,Amp Package Shift
7552,143000139,2023-06-14 15:04:15.400,2023-06-14 15:04:25.400,2,Winder Issue
7553,143000008,2023-06-14 15:04:53.400,2023-06-14 15:22:10.200,1,Amp Package Shift
7554,143000125,2023-06-14 15:05:48.800,2023-06-14 15:07:48.800,2,Step Change Amp Mag
7555,143000122,2023-06-14 15:06:00.200,2023-06-14 15:07:00.200,2,Step Change Amp Mag
7556,143000126,2023-06-14 15:06:48.600,2023-06-14 15:07:48.600,2,Step Change Amp Mag
7557,143000018,2023-06-14 15:07:05.000,2023-06-14 15:25:29.800,2,Process Instability Amp Mag (Package)
7558,143000017,2023-06-14 15:07:05.000,2023-06-14 15:25:29.800,2,Process Instability Amp Mag (Package)
7559,143000014,2023-06-14 15:07:15.000,2023-06-14 15:25:39.800,2,Process Instability Amp Mag (Package)
7560,143000013,2023-06-14 15:07:15.000,2023-06-14 15:25:39.800,2,Process Instability Amp Mag (Package)
7561,143000107,2023-06-14 15:07:53.600,2023-06-14 15:08:03.600,2,Winder Issue
7562,143000108,2023-06-14 15:08:00.800,2023-06-14 15:29:33.400,1,Amp Package Shift
7563,143000107,2023-06-14 15:08:00.800,2023-06-14 15:29:33.400,1,Amp Package Shift
7564,143000125,2023-06-14 15:09:08.000,2023-06-14 15:14:08.000,2,Step Change Amp Mag
7565,143000126,2023-06-14 15:09:08.000,2023-06-14 15:20:08.000,2,Step Change Amp Mag
7566,143000122,2023-06-14 15:09:08.400,2023-06-14 15:20:08.400,2,Step Change Amp Mag
7567,143000180,2023-06-14 15:10:29.600,2023-06-14 15:25:32.600,2,Amp Mag Drift
7568,143000058,2023-06-14 15:10:39.800,2023-06-14 15:30:03.800,2,Process Instability Amp Mag (Package)
7569,143000175,2023-06-14 15:10:45.400,2023-06-14 15:25:47.800,2,Amp Mag Drift
7570,143000063,2023-06-14 15:10:45.600,2023-06-14 15:30:10.600,2,Process Instability Amp Mag (Package)
7571,143000062,2023-06-14 15:10:45.600,2023-06-14 15:30:10.600,1,Process Instability Amp Mag (Package)
7572,143000090,2023-06-14 15:11:44.600,2023-06-14 15:26:28.000,1,Amp Package Shift
7573,143000089,2023-06-14 15:11:44.600,2023-06-14 15:26:28.000,1,Amp Package Shift
7574,143000086,2023-06-14 15:12:03.400,2023-06-14 15:26:46.200,1,Amp Package Shift
7575,143000085,2023-06-14 15:12:03.400,2023-06-14 15:26:46.200,1,Amp Package Shift
7576,143000131,2023-06-14 15:13:48.400,2023-06-14 15:13:58.400,2,Winder Issue
7577,143000077,2023-06-14 15:15:11.400,2023-06-14 15:34:33.800,1,Process Instability Amp Mag (Package)
7578,143000076,2023-06-14 15:15:11.400,2023-06-14 15:34:33.800,1,Process Instability Amp Mag (Package)
7579,143000081,2023-06-14 15:15:15.800,2023-06-14 15:34:40.800,2,Process Instability Amp Mag (Package)
7580,143000135,2023-06-14 15:15:45.800,2023-06-14 16:04:45.800,2,Dosing Alarm
7581,143000134,2023-06-14 15:15:45.800,2023-06-14 16:04:45.800,2,Dosing Alarm
7582,143000131,2023-06-14 15:15:50.800,2023-06-14 16:04:18.800,2,Dosing Alarm
7583,143000130,2023-06-14 15:15:50.800,2023-06-14 16:04:18.800,2,Dosing Alarm
7584,143000171,2023-06-14 15:15:58.400,2023-06-14 15:16:03.400,2,Slack Knot
7585,143000117,2023-06-14 15:16:06.800,2023-06-14 15:31:29.400,1,Amp Package Shift
7586,143000116,2023-06-14 15:16:06.800,2023-06-14 15:31:29.400,1,Amp Package Shift
7587,143000121,2023-06-14 15:17:08.400,2023-06-14 15:18:08.400,2,Step Change Amp Mag
7588,143000167,2023-06-14 15:19:04.600,2023-06-14 15:34:28.200,1,Amp Package Shift
7589,143000008,2023-06-14 15:22:15.200,2023-06-14 15:39:32.000,1,Amp Package Shift
7590,143000126,2023-06-14 15:23:59.800,2023-06-14 15:39:34.800,1,Amp Package Shift
7591,143000125,2023-06-14 15:23:59.800,2023-06-14 15:39:34.800,1,Amp Package Shift
7592,143000122,2023-06-14 15:24:00.000,2023-06-14 15:39:35.000,1,Amp Package Shift
7593,143000121,2023-06-14 15:24:00.000,2023-06-14 15:39:35.000,1,Amp Package Shift
7594,143000140,2023-06-14 15:26:07.600,2023-06-14 15:26:17.600,2,Winder Issue
7595,143000139,2023-06-14 15:26:07.600,2023-06-14 15:26:17.600,2,Winder Issue
7596,143000018,2023-06-14 15:26:17.200,2023-06-14 15:44:42.000,2,Process Instability Amp Mag (Package)
7597,143000017,2023-06-14 15:26:17.200,2023-06-14 15:44:42.000,2,Process Instability Amp Mag (Package)
7598,143000014,2023-06-14 15:26:27.200,2023-06-14 15:44:52.200,2,Process Instability Amp Mag (Package)
7599,143000013,2023-06-14 15:26:27.200,2023-06-14 15:44:52.200,2,Process Instability Amp Mag (Package)
7600,143000107,2023-06-14 15:29:45.600,2023-06-14 15:29:55.600,2,Winder Issue
7601,143000058,2023-06-14 15:30:51.200,2023-06-14 15:50:15.400,1,Process Instability Amp Mag (Package)
7602,143000063,2023-06-14 15:30:57.800,2023-06-14 15:50:22.800,2,Process Instability Amp Mag (Package)
7603,143000062,2023-06-14 15:30:57.800,2023-06-14 15:50:22.800,1,Process Instability Amp Mag (Package)
7604,143000116,2023-06-14 15:31:47.800,2023-06-14 15:47:11.400,1,Amp Package Shift
7605,143000067,2023-06-14 15:32:37.800,2023-06-14 15:51:52.400,1,Amp Package Shift
7606,143000149,2023-06-14 15:34:10.000,2023-06-14 15:36:10.000,1,Amp Mag Drift Within Package 
7607,143000167,2023-06-14 15:34:46.800,2023-06-14 15:50:10.200,1,Amp Package Shift
7608,143000166,2023-06-14 15:34:46.800,2023-06-14 15:50:10.200,1,Amp Package Shift
7609,143000077,2023-06-14 15:35:23.400,2023-06-14 15:54:45.600,1,Process Instability Amp Mag (Package)
7610,143000076,2023-06-14 15:35:23.400,2023-06-14 15:54:45.600,1,Process Instability Amp Mag (Package)
7611,143000081,2023-06-14 15:35:28.000,2023-06-14 15:54:52.800,2,Process Instability Amp Mag (Package)
7612,143000149,2023-06-14 15:38:10.000,2023-06-14 15:40:10.000,1,Amp Mag Drift Within Package 
7613,143000008,2023-06-14 15:39:37.200,2023-06-14 15:56:53.800,1,Amp Package Shift
7614,143000126,2023-06-14 15:40:25.000,2023-06-14 15:55:27.800,1,Amp Mag Drift
7615,143000086,2023-06-14 15:42:11.600,2023-06-14 15:56:22.200,2,Amp Mag Drift
7616,143000121,2023-06-14 15:43:52.800,2023-06-14 15:54:52.800,2,Low Tack
7617,143000018,2023-06-14 15:45:29.400,2023-06-14 16:03:54.000,2,Process Instability Amp Mag (Package)
7618,143000017,2023-06-14 15:45:29.400,2023-06-14 16:03:54.000,2,Process Instability Amp Mag (Package)
7619,143000014,2023-06-14 15:45:39.600,2023-06-14 16:04:04.600,2,Process Instability Amp Mag (Package)
7620,143000013,2023-06-14 15:45:39.600,2023-06-14 16:04:04.600,2,Process Instability Amp Mag (Package)
7621,143000117,2023-06-14 15:47:30.000,2023-06-14 16:02:53.400,1,Amp Package Shift
7622,143000116,2023-06-14 15:47:30.000,2023-06-14 16:02:53.400,1,Amp Package Shift
7623,143000139,2023-06-14 15:47:59.800,2023-06-14 15:48:09.800,2,Winder Issue
7624,143000167,2023-06-14 15:50:28.800,2023-06-14 16:05:52.200,1,Amp Package Shift
7625,143000166,2023-06-14 15:50:28.800,2023-06-14 16:05:52.200,1,Amp Package Shift
7626,143000058,2023-06-14 15:51:02.800,2023-06-14 16:10:26.800,1,Process Instability Amp Mag (Package)
7627,143000063,2023-06-14 15:51:10.000,2023-06-14 16:10:34.800,2,Process Instability Amp Mag (Package)
7628,143000062,2023-06-14 15:51:10.000,2023-06-14 16:10:34.800,1,Process Instability Amp Mag (Package)
7629,143000103,2023-06-14 15:51:39.600,2023-06-14 15:51:49.600,2,Winder Issue
7630,143000104,2023-06-14 15:51:47.200,2023-06-14 16:13:19.400,1,Amp Package Shift
7631,143000072,2023-06-14 15:52:30.000,2023-06-14 15:55:44.000,2,Amp Mag Drift
7632,143000071,2023-06-14 15:52:30.000,2023-06-14 15:55:44.000,2,Amp Mag Drift
7633,143000068,2023-06-14 15:52:32.000,2023-06-14 15:55:42.400,2,Amp Mag Drift
7634,143000067,2023-06-14 15:52:32.000,2023-06-14 15:55:42.400,2,Amp Mag Drift
7635,143000077,2023-06-14 15:55:35.200,2023-06-14 16:14:57.600,1,Process Instability Amp Mag (Package)
7636,143000076,2023-06-14 15:55:35.200,2023-06-14 16:14:57.600,1,Process Instability Amp Mag (Package)
7637,143000081,2023-06-14 15:55:40.200,2023-06-14 16:15:05.000,2,Process Instability Amp Mag (Package)
7638,143000126,2023-06-14 15:55:45.400,2023-06-14 16:11:20.800,1,Amp Package Shift
7639,143000121,2023-06-14 15:55:46.000,2023-06-14 15:56:46.000,2,Low Tack
7640,143000121,2023-06-14 15:55:46.000,2023-06-14 16:11:21.000,2,Reference - Node
7641,143000067,2023-06-14 15:56:22.000,2023-06-14 16:15:04.600,2,Amp Mag Drift
7642,143000008,2023-06-14 15:56:58.800,2023-06-14 16:14:15.600,1,Amp Package Shift
7643,143000121,2023-06-14 15:57:46.000,2023-06-14 15:58:46.000,2,Low Tack
7644,143000171,2023-06-14 16:02:05.400,2023-06-14 16:02:10.400,2,Slack Knot
7645,143000171,2023-06-14 16:02:15.400,2023-06-14 16:02:20.400,1,Wound Loop
7646,143000108,2023-06-14 16:02:17.200,2023-06-14 16:04:17.200,1,Amp Mag Drift Within Package 
7647,143000117,2023-06-14 16:03:11.600,2023-06-14 16:18:35.400,1,Amp Package Shift
7648,143000018,2023-06-14 16:04:41.400,2023-06-14 16:23:06.200,2,Process Instability Amp Mag (Package)
7649,143000017,2023-06-14 16:04:41.400,2023-06-14 16:23:06.200,2,Process Instability Amp Mag (Package)
7650,143000014,2023-06-14 16:04:52.000,2023-06-14 16:23:17.000,2,Process Instability Amp Mag (Package)
7651,143000013,2023-06-14 16:04:52.000,2023-06-14 16:23:17.000,2,Process Instability Amp Mag (Package)
7652,143000167,2023-06-14 16:06:11.000,2023-06-14 16:21:34.200,1,Amp Package Shift
7653,143000166,2023-06-14 16:06:11.000,2023-06-14 16:21:34.200,1,Amp Package Shift
7654,143000139,2023-06-14 16:09:51.600,2023-06-14 16:10:01.600,2,Winder Issue
7655,143000059,2023-06-14 16:11:14.000,2023-06-14 16:30:38.400,1,Process Instability Amp Mag (Package)
7656,143000058,2023-06-14 16:11:14.000,2023-06-14 16:30:38.400,1,Process Instability Amp Mag (Package)
7657,143000063,2023-06-14 16:11:22.000,2023-06-14 16:30:46.800,2,Process Instability Amp Mag (Package)
7658,143000062,2023-06-14 16:11:22.000,2023-06-14 16:30:46.800,1,Process Instability Amp Mag (Package)
7659,143000121,2023-06-14 16:11:39.000,2023-06-14 16:27:14.200,2,Reference - Node
7660,143000107,2023-06-14 16:13:29.600,2023-06-14 16:13:39.600,2,Winder Issue
7661,143000104,2023-06-14 16:13:31.600,2023-06-14 16:13:41.600,2,Winder Issue
7662,143000103,2023-06-14 16:13:31.600,2023-06-14 16:13:41.600,2,Winder Issue
7663,143000008,2023-06-14 16:14:20.800,2023-06-14 16:31:37.600,1,Amp Package Shift
7664,143000077,2023-06-14 16:15:47.200,2023-06-14 16:35:09.400,2,Process Instability Amp Mag (Package)
7665,143000081,2023-06-14 16:15:52.400,2023-06-14 16:35:17.200,2,Process Instability Amp Mag (Package)
7666,143000167,2023-06-14 16:21:53.000,2023-06-14 16:37:16.200,1,Amp Package Shift
7667,143000166,2023-06-14 16:21:53.000,2023-06-14 16:37:16.200,1,Amp Package Shift
7668,143000018,2023-06-14 16:23:53.600,2023-06-14 16:42:18.600,2,Process Instability Amp Mag (Package)
7669,143000017,2023-06-14 16:23:53.600,2023-06-14 16:42:18.600,2,Process Instability Amp Mag (Package)
7670,143000014,2023-06-14 16:24:04.400,2023-06-14 16:42:29.400,2,Process Instability Amp Mag (Package)
7671,143000013,2023-06-14 16:24:04.400,2023-06-14 16:42:29.400,2,Process Instability Amp Mag (Package)
7672,143000171,2023-06-14 16:24:13.600,2023-06-14 16:24:18.600,2,Slack Knot
7673,143000171,2023-06-14 16:28:23.600,2023-06-14 16:28:28.600,2,Slack Knot
7674,143000131,2023-06-14 16:31:24.600,2023-06-14 16:31:34.600,2,Winder Issue
7675,143000058,2023-06-14 16:31:25.600,2023-06-14 16:50:49.800,1,Process Instability Amp Mag (Package)
7676,143000063,2023-06-14 16:31:34.200,2023-06-14 16:50:59.000,2,Process Instability Amp Mag (Package)
7677,143000008,2023-06-14 16:31:42.600,2023-06-14 16:48:59.200,1,Amp Package Shift
7678,143000068,2023-06-14 16:31:44.000,2023-06-14 16:33:44.000,1,Amp Mag Drift Within Package 
7679,143000185,2023-06-14 16:33:11.000,2023-06-14 16:48:13.200,2,Amp Mag Drift
7680,143000189,2023-06-14 16:33:11.400,2023-06-14 16:48:13.200,2,Amp Mag Drift
7681,143000068,2023-06-14 16:34:34.200,2023-06-14 16:53:48.800,1,Amp Package Shift
7682,143000103,2023-06-14 16:35:23.600,2023-06-14 16:35:33.600,2,Winder Issue
7683,143000077,2023-06-14 16:35:58.800,2023-06-14 16:55:21.000,1,Process Instability Amp Mag (Package)
7684,143000076,2023-06-14 16:35:58.800,2023-06-14 16:55:21.000,1,Process Instability Amp Mag (Package)
7685,143000081,2023-06-14 16:36:04.600,2023-06-14 16:55:29.200,2,Process Instability Amp Mag (Package)
7686,143000121,2023-06-14 16:37:30.600,2023-06-14 16:52:49.200,2,Reference - Node
7687,143000167,2023-06-14 16:37:35.600,2023-06-14 16:52:58.400,1,Amp Package Shift
7688,143000166,2023-06-14 16:37:35.600,2023-06-14 16:52:58.400,1,Amp Package Shift
7689,143000126,2023-06-14 16:37:42.200,2023-06-14 16:41:22.200,2,Short Doff - Restring
7690,143000125,2023-06-14 16:37:42.200,2023-06-14 16:41:27.200,2,Short Doff - Restring
7691,143000122,2023-06-14 16:37:45.600,2023-06-14 16:41:25.600,2,Short Doff - Restring
7692,143000121,2023-06-14 16:37:45.600,2023-06-14 16:41:30.600,2,Short Doff - Restring
7693,143000171,2023-06-14 16:39:40.800,2023-06-14 16:39:45.800,2,Slack Knot
7694,143000171,2023-06-14 16:41:40.800,2023-06-14 16:41:45.800,2,Slack Knot
7695,143000126,2023-06-14 16:42:27.200,2023-06-14 16:46:27.200,2,Step Change Amp Mag
7696,143000018,2023-06-14 16:43:05.800,2023-06-14 17:01:30.600,2,Process Instability Amp Mag (Package)
7697,143000017,2023-06-14 16:43:05.800,2023-06-14 17:01:30.600,2,Process Instability Amp Mag (Package)
7698,143000014,2023-06-14 16:43:16.600,2023-06-14 17:01:41.400,2,Process Instability Amp Mag (Package)
7699,143000013,2023-06-14 16:43:16.600,2023-06-14 17:01:41.400,2,Process Instability Amp Mag (Package)
7700,143000189,2023-06-14 16:49:03.200,2023-06-14 17:04:05.200,2,Amp Mag Drift
7701,143000185,2023-06-14 16:49:03.400,2023-06-14 17:04:05.200,2,Amp Mag Drift
7702,143000008,2023-06-14 16:49:04.400,2023-06-14 17:06:21.200,1,Amp Package Shift
7703,143000058,2023-06-14 16:51:37.000,2023-06-14 17:11:01.400,1,Process Instability Amp Mag (Package)
7704,143000063,2023-06-14 16:51:46.200,2023-06-14 17:11:11.200,2,Process Instability Amp Mag (Package)
7705,143000121,2023-06-14 16:53:07.000,2023-06-14 17:08:41.000,1,Amp Package Shift
7706,143000121,2023-06-14 16:53:07.000,2023-06-14 17:08:41.000,2,Reference - Node
7707,143000126,2023-06-14 16:53:26.800,2023-06-14 17:09:01.800,1,Amp Package Shift
7708,143000139,2023-06-14 16:53:36.000,2023-06-14 16:53:46.000,2,Winder Issue
7709,143000077,2023-06-14 16:56:10.600,2023-06-14 17:12:34.400,2,Process Instability Amp Mag (Package)
7710,143000076,2023-06-14 16:56:10.600,2023-06-14 17:12:34.400,1,Process Instability Amp Mag (Package)
7711,143000081,2023-06-14 16:56:16.600,2023-06-14 17:12:34.600,2,Process Instability Amp Mag (Package)
7712,143000157,2023-06-14 16:56:29.000,2023-06-14 16:56:45.000,2,Changeover Package
7713,143000162,2023-06-14 16:56:30.000,2023-06-14 16:56:44.000,2,Changeover Package
7714,143000161,2023-06-14 16:56:30.000,2023-06-14 16:56:44.000,2,Changeover Package
7715,143000158,2023-06-14 16:56:30.000,2023-06-14 16:56:44.000,2,Changeover Package
7716,143000158,2023-06-14 16:56:46.000,2023-06-14 16:57:10.000,2,Changeover Package
7717,143000157,2023-06-14 16:56:46.000,2023-06-14 16:57:10.000,2,Changeover Package
7718,143000161,2023-06-14 16:56:46.000,2023-06-14 16:57:12.000,2,Changeover Package
7719,143000162,2023-06-14 16:56:46.000,2023-06-14 16:57:12.000,2,Changeover Package
7720,143000166,2023-06-14 16:56:58.000,2023-06-14 16:57:06.000,2,Changeover Package
7721,143000170,2023-06-14 16:56:58.000,2023-06-14 16:57:06.000,2,Changeover Package
7722,143000171,2023-06-14 16:56:58.000,2023-06-14 16:57:06.000,2,Changeover Package
7723,143000167,2023-06-14 16:56:58.000,2023-06-14 16:57:06.000,2,Changeover Package
7724,143000170,2023-06-14 16:57:08.000,2023-06-14 16:57:19.600,2,Changeover Package
7725,143000171,2023-06-14 16:57:08.000,2023-06-14 16:57:19.600,2,Changeover Package
7726,143000166,2023-06-14 16:57:08.000,2023-06-14 16:57:19.800,2,Changeover Package
7727,143000167,2023-06-14 16:57:08.000,2023-06-14 16:57:19.800,2,Changeover Package
7728,143000107,2023-06-14 16:57:13.800,2023-06-14 16:57:23.800,2,Winder Issue
7729,143000103,2023-06-14 16:57:15.800,2023-06-14 16:57:25.800,2,Winder Issue
7730,143000158,2023-06-14 16:57:29.400,2023-06-14 17:04:07.200,2,Changeover Package
7731,143000157,2023-06-14 16:57:29.400,2023-06-14 17:04:07.200,2,Changeover Package
7732,143000162,2023-06-14 16:57:32.000,2023-06-14 17:04:08.000,2,Changeover Package
7733,143000161,2023-06-14 16:57:32.000,2023-06-14 17:04:08.000,2,Changeover Package
7734,143000171,2023-06-14 16:57:39.400,2023-06-14 17:03:09.400,2,Changeover Package
7735,143000170,2023-06-14 16:57:39.400,2023-06-14 17:03:09.400,2,Changeover Package
7736,143000167,2023-06-14 16:57:40.400,2023-06-14 17:03:10.400,2,Changeover Package
7737,143000166,2023-06-14 16:57:40.400,2023-06-14 17:03:10.400,2,Changeover Package
7738,143000098,2023-06-14 17:01:56.000,2023-06-14 17:02:06.000,2,Winder Issue
7739,143000018,2023-06-14 17:02:17.800,2023-06-14 17:20:42.600,2,Process Instability Amp Mag (Package)
7740,143000017,2023-06-14 17:02:17.800,2023-06-14 17:20:42.600,2,Process Instability Amp Mag (Package)
7741,143000014,2023-06-14 17:02:28.600,2023-06-14 17:20:53.600,2,Process Instability Amp Mag (Package)
7742,143000013,2023-06-14 17:02:28.600,2023-06-14 17:20:53.600,2,Process Instability Amp Mag (Package)
7743,143000171,2023-06-14 17:03:29.600,2023-06-14 17:18:51.600,2,Changeover Package
7744,143000170,2023-06-14 17:03:29.600,2023-06-14 17:18:51.600,2,Changeover Package
7745,143000167,2023-06-14 17:03:30.400,2023-06-14 17:18:52.200,2,Changeover Package
7746,143000166,2023-06-14 17:03:30.400,2023-06-14 17:18:52.200,2,Changeover Package
7747,143000158,2023-06-14 17:04:25.800,2023-06-14 17:19:47.800,2,Changeover Package
7748,143000157,2023-06-14 17:04:25.800,2023-06-14 17:19:47.800,2,Changeover Package
7749,143000162,2023-06-14 17:04:26.800,2023-06-14 17:19:48.800,2,Changeover Package
7750,143000161,2023-06-14 17:04:26.800,2023-06-14 17:19:48.800,2,Changeover Package
7751,143000185,2023-06-14 17:04:54.800,2023-06-14 17:19:57.200,2,Amp Mag Drift
7752,143000189,2023-06-14 17:04:55.200,2023-06-14 17:19:57.200,2,Amp Mag Drift
7753,143000008,2023-06-14 17:06:26.200,2023-06-14 17:23:43.000,1,Amp Package Shift
7754,143000103,2023-06-14 17:06:52.200,2023-06-14 17:07:02.200,2,Winder Issue
7755,143000099,2023-06-14 17:08:00.000,2023-06-14 17:29:29.800,1,Amp Package Shift
